fsw,cap,ind,ripple_v,ripple_c
20000.0,4.7e-05,0.0001,4.380109502737559,55.63747663349563
20000.0,4.7e-05,0.00014736842105263158,2.9809575398974912,37.95513065096313
20000.0,4.7e-05,0.00019473684210526317,2.4234747026909824,29.224389693725005
20000.0,4.7e-05,0.00024210526315789473,1.9901160901052664,23.709863210943137
20000.0,4.7e-05,0.00028947368421052634,1.6676111740782789,19.8068763259703
20000.0,4.7e-05,0.0003368421052631579,1.417606320474033,16.925103978918614
20000.0,4.7e-05,0.00038421052631578946,1.2234250902150905,14.883851528667227
20000.0,4.7e-05,0.0004315789473684211,1.0525789434207609,13.124226017337218
20000.0,4.7e-05,0.00047894736842105264,0.9509046511821616,11.912396111080453
20000.0,4.7e-05,0.0005263157894736842,0.8592239482632285,10.793832507136969
20000.0,4.7e-05,0.0005736842105263159,0.8017201146743085,9.987891937038064
20000.0,4.7e-05,0.0006210526315789474,0.7175418566083027,9.15899447025844
20000.0,4.7e-05,0.000668421052631579,0.651704682773153,8.450484504845061
20000.0,4.7e-05,0.0007157894736842105,0.6458656266146688,7.980554725535299
20000.0,4.7e-05,0.0007631578947368422,0.6058636265146534,7.514343349977735
20000.0,4.7e-05,0.0008105263157894738,0.5725286264313196,7.12237959864013
20000.0,4.7e-05,0.0008578947368421053,0.5291887161965037,6.682554939944967
20000.0,4.7e-05,0.0009052631578947369,0.5041876744864314,6.350652093563556
20000.0,4.7e-05,0.0009526315789473685,0.48085336889036,6.0515986113327935
20000.0,4.7e-05,0.001,0.46251927163632095,5.801132818125098
20000.0,8.273684210526315e-05,0.0001,2.7634945371813346,55.85644598968719
20000.0,8.273684210526315e-05,0.00014736842105263158,2.025985282229501,38.53954693799192
20000.0,8.273684210526315e-05,0.00019473684210526317,1.5392821128251237,29.182560490523702
20000.0,8.273684210526315e-05,0.00024210526315789473,1.185912394159615,23.335581115747985
20000.0,8.273684210526315e-05,0.00028947368421052634,0.9917327821854772,19.57740141466137
20000.0,8.273684210526315e-05,0.0003368421052631579,0.8442229481965479,16.85750147595986
20000.0,8.273684210526315e-05,0.00038421052631578946,0.7325366268313368,14.83373074112253
20000.0,8.273684210526315e-05,0.0004315789473684211,0.6450322516125725,13.10574405326203
20000.0,8.273684210526315e-05,0.00047894736842105264,0.6033635015084089,11.869992067711268
20000.0,8.273684210526315e-05,0.0005263157894736842,0.5266886120255023,10.745726670090763
20000.0,8.273684210526315e-05,0.0005736842105263159,0.4875203133463932,9.90679417316579
20000.0,8.273684210526315e-05,0.0006210526315789474,0.43918496604024965,9.147954187627207
20000.0,8.273684210526315e-05,0.000668421052631579,0.4075135837861239,8.471714551088038
20000.0,8.273684210526315e-05,0.0007157894736842105,0.3850128337611163,7.938932763398056
20000.0,8.273684210526315e-05,0.0007631578947368422,0.350011667055567,7.415700943103013
20000.0,8.273684210526315e-05,0.0008105263157894738,0.3475115837194616,7.0828818255674
20000.0,8.273684210526315e-05,0.0008578947368421053,0.3183412918656282,6.631449976419532
20000.0,8.273684210526315e-05,0.0009052631578947369,0.30584352811760174,6.297963440083426
20000.0,8.273684210526315e-05,0.0009526315789473685,0.3008408543546868,6.026172575796663
20000.0,8.273684210526315e-05,0.001,0.2816737085093891,5.751685124939853
20000.0,0.0001184736842105263,0.0001,2.1143428619051607,56.502099580083986
20000.0,0.0001184736842105263,0.00014736842105263158,1.5067671178078508,38.607731624793026
20000.0,0.0001184736842105263,0.00019473684210526317,1.0775808185613973,29.007378966944643
20000.0,0.0001184736842105263,0.00024210526315789473,0.8733988382462091,23.367653058775538
20000.0,0.0001184736842105263,0.00028947368421052634,0.733370001833433,19.55599822399289
20000.0,0.0001184736842105263,0.0003368421052631579,0.6183642515459055,16.738948343601578
20000.0,0.0001184736842105263,0.00038421052631578946,0.5358556606525219,14.761627041842459
20000.0,0.0001184736842105263,0.0004315789473684211,0.48084936164537784,13.156985242057608
20000.0,0.0001184736842105263,0.00047894736842105264,0.4350145004833571,11.837865665677437
20000.0,0.0001184736842105263,0.0005263157894736842,0.3958465282176025,10.832917322683466
20000.0,0.0001184736842105263,0.0005736842105263159,0.3508450281676021,9.869473441679459
20000.0,0.0001184736842105263,0.0006210526315789474,0.3258414793703131,9.152841362509974
20000.0,0.0001184736842105263,0.000668421052631579,0.3116744585281288,8.525485254852546
20000.0,0.0001184736842105263,0.0007157894736842105,0.2916739585156307,7.973455416019163
20000.0,0.0001184736842105263,0.0007631578947368422,0.2633399168312473,7.453595034776739
20000.0,0.0001184736842105263,0.0008105263157894738,0.25667308349374796,7.05864140863223
20000.0,0.0001184736842105263,0.0008578947368421053,0.24583947932030592,6.699467191475063
20000.0,0.0001184736842105263,0.0009052631578947369,0.2266704445073983,6.321430800024966
20000.0,0.0001184736842105263,0.0009526315789473685,0.21083860429843793,6.015477903366921
20000.0,0.0001184736842105263,0.001,0.2041700695011562,5.740778741394363
20000.0,0.00015421052631578948,0.0001,1.7084614679434296,56.452224363019496
20000.0,0.00015421052631578948,0.00014736842105263158,1.1242416161077406,38.1924523548149
20000.0,0.00015421052631578948,0.00019473684210526317,0.8408893926261842,28.958338833276144
20000.0,0.00015421052631578948,0.00024210526315789473,0.6950347517375954,23.38305830794282
20000.0,0.00015421052631578948,0.00028947368421052634,0.6033635015084089,19.60933731108289
20000.0,0.00015421052631578948,0.0003368421052631579,0.4941831394379842,16.80112897941844
20000.0,0.00015421052631578948,0.00038421052631578946,0.4300143338111315,14.75444066039297
20000.0,0.00015421052631578948,0.0004315789473684211,0.3625120837361235,13.037582471913353
20000.0,0.00015421052631578948,0.00047894736842105264,0.33667788926297537,11.83226809839363
20000.0,0.00015421052631578948,0.0005263157894736842,0.32000800019999937,10.814141726878564
20000.0,0.00015421052631578948,0.0005736842105263159,0.28500712517811655,9.878894352963195
20000.0,0.00015421052631578948,0.0006210526315789474,0.26167320849689096,9.15372531983856
20000.0,0.00015421052631578948,0.000668421052631579,0.24667283348750627,8.527566207979874
20000.0,0.00015421052631578948,0.0007157894736842105,0.22417227097345144,7.9259153479408155
20000.0,0.00015421052631578948,0.0007631578947368422,0.21000350005833338,7.500747014641485
20000.0,0.00015421052631578948,0.0008105263157894738,0.20167002783378613,7.043032688523011
20000.0,0.00015421052631578948,0.0008578947368421053,0.1875031250520913,6.641618295950773
20000.0,0.00015421052631578948,0.0009052631578947369,0.1900031667194466,6.321963910492633
20000.0,0.00015421052631578948,0.0009526315789473685,0.17333622227036688,5.993037463534276
20000.0,0.00015421052631578948,0.001,0.16250270837847913,5.722531560504967
20000.0,0.00018994736842105263,0.0001,1.4476206350529226,56.448361995119456
20000.0,0.00018994736842105263,0.00014736842105263158,0.9250770897574704,38.18646477614268
20000.0,0.00018994736842105263,0.00019473684210526317,0.7025409815572634,28.89924110421496
20000.0,0.00018994736842105263,0.00024210526315789473,0.5775240635026472,23.364730476189326
20000.0,0.00018994736842105263,0.00028947368421052634,0.4966790836437548,19.46795821043107
20000.0,0.00018994736842105263,0.0003368421052631579,0.4333477782592869,16.7613493177809
20000.0,0.00018994736842105263,0.00038421052631578946,0.3541755210546966,14.655940017808405
20000.0,0.00018994736842105263,0.0004315789473684211,0.30584097935781507,12.999630392312175
20000.0,0.00018994736842105263,0.00047894736842105264,0.2983407918531301,11.863066401538932
20000.0,0.00018994736842105263,0.0005263157894736842,0.2650066251656332,10.779207687913717
20000.0,0.00018994736842105263,0.0005736842105263159,0.23333916681250755,9.860665937855876
20000.0,0.00018994736842105263,0.0006210526315789474,0.22000366672776933,9.163423587535528
20000.0,0.00018994736842105263,0.000668421052631579,0.1925032083868019,8.472094887462745
20000.0,0.00018994736842105263,0.0007157894736842105,0.18333638893981766,7.9684057428394395
20000.0,0.00018994736842105263,0.0007631578947368422,0.17583626393773696,7.433323533117722
20000.0,0.00018994736842105263,0.0008105263157894738,0.17000283338054503,7.0435296009446775
20000.0,0.00018994736842105263,0.0008578947368421053,0.15916931948865726,6.6591625285905165
20000.0,0.00018994736842105263,0.0009052631578947369,0.1458357639293994,6.287613056673247
20000.0,0.00018994736842105263,0.0009526315789473685,0.13750229170486694,5.970724191063158
20000.0,0.00018994736842105263,0.001,0.1333355555925933,5.726985376530929
20000.0,0.00022568421052631578,0.0001,1.2642298781605743,56.56674840561071
20000.0,0.00022568421052631578,0.00014736842105263158,0.813380780545531,38.14885203102204
20000.0,0.00022568421052631578,0.00019473684210526317,0.607520250675013,28.89615571542573
20000.0,0.00022568421052631578,0.00024210526315789473,0.5000208342014144,23.338753517619594
20000.0,0.00022568421052631578,0.00028947368421052634,0.44167402790047183,19.54276923298465
20000.0,0.00022568421052631578,0.0003368421052631579,0.3558451948398277,16.77869101321133
20000.0,0.00022568421052631578,0.00038421052631578946,0.3125078126953144,14.757751542628379
20000.0,0.00022568421052631578,0.0004315789473684211,0.2775069376734464,13.116288558348273
20000.0,0.00022568421052631578,0.00047894736842105264,0.25583972932656235,11.80735643715252
20000.0,0.00022568421052631578,0.0005263157894736842,0.22417040284004297,10.808196689835253
20000.0,0.00022568421052631578,0.0005736842105263159,0.20167002783380092,9.905198483175724
20000.0,0.00022568421052631578,0.0006210526315789474,0.1900031667194466,9.166848670015527
20000.0,0.00022568421052631578,0.000668421052631579,0.17833630560509228,8.519416310660976
20000.0,0.00022568421052631578,0.0007157894736842105,0.17083618060301156,7.975005880122301
20000.0,0.00022568421052631578,0.0007631578947368422,0.15166919448656177,7.493666875870778
20000.0,0.00022568421052631578,0.0008105263157894738,0.1383356389273187,6.988680205299539
20000.0,0.00022568421052631578,0.0008578947368421053,0.13416890281504507,6.652178452241092
20000.0,0.00022568421052631578,0.0009052631578947369,0.12833547225788272,6.314741035856578
20000.0,0.00022568421052631578,0.0009526315789473685,0.1266687778129644,6.011030602963086
20000.0,0.00022568421052631578,0.001,0.1166686111435136,5.728771660346562
20000.0,0.00026142105263157896,0.0001,1.0600618369404897,56.22983684717576
20000.0,0.00026142105263157896,0.00014736842105263158,0.698374071820857,38.09031310591081
20000.0,0.00026142105263157896,0.00019473684210526317,0.5358556606525219,28.9378533378615
20000.0,0.00026142105263157896,0.00024210526315789473,0.45168548689528565,23.3016920676827
20000.0,0.00026142105263157896,0.00028947368421052634,0.3900097502437501,19.553016311880565
20000.0,0.00026142105263157896,0.0003368421052631579,0.3466753335500116,16.832929526387858
20000.0,0.00026142105263157896,0.00038421052631578946,0.28000700017500313,14.746919824843726
20000.0,0.00026142105263157896,0.0004315789473684211,0.24417277098594958,13.140977563160238
20000.0,0.00026142105263157896,0.00047894736842105264,0.22333705561759123,11.833199729271767
20000.0,0.00026142105263157896,0.0005263157894736842,0.18583643060717298,10.728287518105477
20000.0,0.00026142105263157896,0.0005736842105263159,0.18166969449491413,9.886958191331061
20000.0,0.00026142105263157896,0.0006210526315789474,0.16000266671110902,9.138419113014624
20000.0,0.00026142105263157896,0.000668421052631579,0.14250237503957755,8.426504488655663
20000.0,0.00026142105263157896,0.0007157894736842105,0.14250237503959234,7.954567273076369
20000.0,0.00026142105263157896,0.0007631578947368422,0.13250220837014154,7.481408680229305
20000.0,0.00026142105263157896,0.0008105263157894738,0.12583543059051264,7.032969406637076
20000.0,0.00026142105263157896,0.0008578947368421053,0.11583526392106183,6.622433905863197
20000.0,0.00026142105263157896,0.0009052631578947369,0.11333522225370654,6.288933076209529
20000.0,0.00026142105263157896,0.0009526315789473685,0.10583509725161105,6.003343257504034
20000.0,0.00026142105263157896,0.001,0.10333505558425575,5.719284645412746
20000.0,0.0002971578947368421,0.0001,0.9550477523876142,56.36629308917633
20000.0,0.0002971578947368421,0.00014736842105263158,0.6391879729324366,38.12099346957287
20000.0,0.0002971578947368421,0.00019473684210526317,0.47585316054834265,28.934186809520718
20000.0,0.0002971578947368421,0.00024210526315789473,0.399176646082821,23.311865273222757
20000.0,0.0002971578947368421,0.00028947368421052634,0.3300082502062558,19.456434737007573
20000.0,0.0002971578947368421,0.0003368421052631579,0.28167370850937423,16.719467384756424
20000.0,0.0002971578947368421,0.00038421052631578946,0.2500041667361069,14.745369759253881
20000.0,0.0002971578947368421,0.0004315789473684211,0.21750362506042886,13.07834647748054
20000.0,0.0002971578947368421,0.00047894736842105264,0.18916981949698003,11.8273337437463
20000.0,0.0002971578947368421,0.0005263157894736842,0.16416940282338266,10.684006331369686
20000.0,0.0002971578947368421,0.0005736842105263159,0.14916915281922127,9.840505639483455
20000.0,0.0002971578947368421,0.0006210526315789474,0.15000125001040765,9.160837566406133
20000.0,0.0002971578947368421,0.000668421052631579,0.1291688194803197,8.434955203175743
20000.0,0.0002971578947368421,0.0007157894736842105,0.1241687361455943,7.943694761284734
20000.0,0.0002971578947368421,0.0007631578947368422,0.11250187503125478,7.429927794758062
20000.0,0.0002971578947368421,0.0008105263157894738,0.1091684861414329,7.043512696203138
20000.0,0.0002971578947368421,0.0008578947368421053,0.10500087500728385,6.648450418925686
20000.0,0.0002971578947368421,0.0009052631578947369,0.09916831947199692,6.300093241379977
20000.0,0.0002971578947368421,0.0009526315789473685,0.09166819446990143,5.969644168598711
20000.0,0.0002971578947368421,0.001,0.08833480558009436,5.692157413340818
20000.0,0.00033289473684210526,0.0001,0.8966965565518826,56.40158790523916
20000.0,0.00033289473684210526,0.00014736842105263158,0.5625234384766097,38.063289240829064
20000.0,0.00033289473684210526,0.00019473684210526317,0.4433481116037231,28.923399271337836
20000.0,0.00033289473684210526,0.00024210526315789473,0.35751191706389795,23.332817317027224
20000.0,0.00033289473684210526,0.00028947368421052634,0.29667408351874414,19.4074431419986
20000.0,0.00033289473684210526,0.0003368421052631579,0.28834054184687363,16.864472679969474
20000.0,0.00033289473684210526,0.00038421052631578946,0.21750362506042886,14.666722667898682
20000.0,0.00033289473684210526,0.0004315789473684211,0.19583659727662375,13.098256725831824
20000.0,0.00033289473684210526,0.00047894736842105264,0.1850030833847212,11.84153682209613
20000.0,0.00033289473684210526,0.0005263157894736842,0.15916931948865726,10.797169364138954
20000.0,0.00033289473684210526,0.0005736842105263159,0.1433357222620441,9.895454578182271
20000.0,0.00033289473684210526,0.0006210526315789474,0.13250220837014154,9.147015375827566
20000.0,0.00033289473684210526,0.000668421052631579,0.12083534725578723,8.497195561859645
20000.0,0.00033289473684210526,0.0007157894736842105,0.11833530558841715,7.9460662076182205
20000.0,0.00033289473684210526,0.0007631578947368422,0.10500175002915928,7.474817536642673
20000.0,0.00033289473684210526,0.0008105263157894738,0.10333505558425575,7.025023970354778
