60500,0.000501973,0.0004956,0.024844586,0.056796959
187800,0.000352,5.01E-05,0.011108148,0.129657086
64700,0.00076876,0.0001341,0.003658455,0.134963852
23400,0.000893359,7.00E-05,0.005965772,0.683257328
34600,0.000565,4.65E-05,0.008533547,0.695728023
114600,0.000705304,0.00015034,0.002541836,0.070302482
171800,0.000533425,0.00016405,25.55255623,-31.07677969
177000,0.000194737,0.0008664,22.68390783,-0.607397693
184500,0.000366728,6.30E-05,0.008141735,0.103635777
90000,0.000649728,0.00013862,0.002650088,0.09353356
53600,0.000607913,0.00025958,0.001558385,0.082544562
196500,0.000495,7.84E-05,0.0049,0.078805389
186100,0.000393462,0.0003119,0.001550013,0.020973123
53400,0.00097,0.0009409,3.034577675,7.639236494
156200,0.000663875,9.83E-05,0.003233495,0.078862783
165400,0.00093789,0.0003509,0.007553738,0.044934932
190600,0.000417179,4.10E-05,339.7209005,-24.1546172
114500,0.000129456,0.0003348,0.004241702,0.030730712
188400,0.00097,0.00022329,9.138628677,31.58988862
75800,0.00046789,0.0006936,0.001383414,0.023594105
177800,0.000361973,0.00046881,0.001141676,0.014668157
78800,0.000515804,0.00107866,0.846637755,1.198248895
180000,4.60E-05,0.00164746,0.002116684,0.004225573
134400,0.000560909,0.00013142,0.0026584,0.066812553
30500,0.000862857,3.11E-05,0.009723379,1.17444083
181100,0.000375804,0.00044277,0.001133343,0.015200966
151600,0.000406744,0.00063522,0.00083334,0.012608946
95400,0.000873875,0.00068776,0.319317181,0.50548086
198300,0.000999728,0.00088474,2.591245284,6.845746625
135600,0.00038,0.00049766,0.001016675,0.017759073
30000,4.40E-05,0.0004604,0.008775,0.08214363
86700,0.000196429,0.00058406,0.001650014,0.023148131
125500,0.000240875,0.00016138,0.003872051,0.000164574
180100,0.00051876,0.00048211,0.027374676,0.06233622
123200,0.000434266,0.0015,1.345590801,2.747570636
180000,0.000563359,0.00081254,0.162210248,0.105267288
55700,0.000335,8.94E-05,0.006591722,0.227552782
66500,0.000203425,0.0004459,0.002175018,0.038977736
167100,0.000493548,0.00018832,0.00205835,0.03831175
166400,0.000725804,9.09E-05,0.003875194,0.081522843
133200,0.000324913,0.00122582,0.001958643,0.012437192
172900,0.000857266,0.00092198,2.144701033,6.581256637
71700,0.00066604,0.0001944,0.001875109,0.083798154
178000,0.00055913,0.00079912,0.146914142,0.105355547
95700,0.000447315,0.00120422,1.265890266,1.001281248
70100,0.00094973,5.64E-05,0.007913369,0.301401149
88000,0.000420909,0.00199066,1.442113296,2.188247769
79500,0.000966957,0.0004704,0.013606971,0.086626215
31700,0.00034576,0.00031366,0.00205835,0.11383326
169500,0.000144452,0.0006455,0.408798042,-0.029991529
155200,0.000213222,0.00076108,-9.86746367,-2.388466962
129900,0.000728977,0.00077998,0.291724487,0.29072344
61500,0.000762456,0.0011616,2.757315537,5.863401065
168900,0.000896744,0.0001044,0.006673165,0.077982644
82900,0.00076876,0.0007424,0.301342932,0.324841806
74500,0.000862727,0.00067002,0.045889308,0.225338071
167100,0.000506957,7.25E-05,0.005291711,0.099631817
31100,0.000375804,0.00180182,1.148570502,2.283981467
123400,0.00029876,4.50E-05,0.013950233,0.209028803
131900,9.47E-05,0.00122582,0.001558346,0.007455473
98000,0.000376196,0.0004056,0.001308344,0.029610609
190500,0.00038,0.00028132,0.001816667,0.022945269
22400,0.000278873,5.08E-05,0.016708333,0.978624631
139000,0.000927351,0.00026124,0.006896667,0.051795127
30900,0.000650328,5.36E-05,0.007308699,0.675668096
194100,0.00018913,0.00076108,-15.04972371,-0.916189478
173100,0.000600492,0.0004901,0.001666833,0.017527389
138700,4.27E-05,0.0006455,0.006016717,0.013514052
85400,0.00041604,0.0008303,0.001058386,0.017664437
75800,0.000985,0.0018816,2.943935715,2.632449374
93300,0.00076876,0.0003119,0.003341778,0.045349637
114000,0.000565304,0.00021448,0.001750029,0.048066583
56700,0.000893359,0.0013367,1.978674117,5.206788499
173700,0.000974059,4.50E-05,0.009394911,0.174074916
77000,0.000495,0.00022458,0.001791682,0.066474945
101100,0.000523875,0.00131414,1.669164075,4.254458729
160800,0.000546744,9.73E-05,0.003666667,0.076085144
179600,0.000861141,0.00051158,0.015253066,0.04816845
198300,0.000607913,0.00016138,0.002166739,0.038335408
53300,0.00024812,0.00030172,0.002600022,0.070925714
196700,0.000310909,0.00100328,0.000650005,0.006361877
161200,0.000687868,0.00036378,0.001591786,0.02385752
142800,0.000372687,0.0002305,0.00225,0.036388463
158800,0.000142727,0.00063522,0.002175,0.012260932
124100,0.000266017,0.0001588,0.000271344,0.000458485
164600,0.00077673,0.00026726,0.003508421,0.032569639
164800,0.000498873,0.0013824,1.60094145,3.894610782
38200,0.000278873,9.23E-05,0.008191803,0.319320939
55700,0.000730315,0.00021206,0.002591839,0.100094276
174600,0.000270492,6.30E-05,0.011041851,0.109075003
38500,0.000985,0.0001856,0.007827854,0.185705615
94900,0.000862727,0.0001775,0.00562411,0.07602342
24600,0.000702687,4.64E-05,0.008557977,0.978204159
149500,8.97E-05,0.0003509,0.005741715,0.022904158
24600,0.000212,0.00067738,0.001616694,0.0683906
73900,1.00E-04,0.00101846,0.001791682,0.015584048
148700,0.000842687,0.00193574,2.173542315,2.407802418
162000,0.000369855,0.00030106,0.002112434,0.004096769
28200,0.000972857,8.07E-05,0.007130244,0.507989162
193100,0.000713548,0.0010584,0.250671677,0.527855187
58300,0.000307179,0.00034605,0.002000033,0.056917859
98900,0.000619855,0.00026726,0.001566732,0.044742791
62700,9.47E-05,8.51E-05,0.022725758,0.212482872
137200,0.000727,0.0001044,0.003491899,0.085802789
123700,0.000717266,0.00107866,0.052373558,0.061241033
136500,4.45E-05,0.00012732,0.029292155,0.068312129
78900,0.000143961,0.00012732,2.13E-06,0
191500,0.000261141,0.0006936,0.009351127,0.000302282
187200,0.00076876,0.00180182,1.818926698,2.444142557
147400,0.000783359,0.00032584,0.003750031,0.030955844
190800,0.000842687,4.50E-05,0.008549145,0.146528665
164200,0.000333957,0.0002325,0.00828964,0.002737272
153200,0.00093,5.64E-05,0.008330071,0.151749716
191500,0.000515804,0.0006144,7.924312676,-990.279332
73100,0.000412456,9.83E-05,0.00485004,0.159793123
34000,0.000539728,0.0002497,0.001758348,0.133207024
79300,0.000265,0.00103834,0.000700006,0.014310382
79100,0.000193875,0.00014602,0.00662511,0.099649327
95100,0.000269178,0.0002904,0.002433354,0.042251309
111900,0.00057,0.00076108,0.009857758,0.028743644
27200,0.000823548,0.00022118,0.004833213,0.192936337
54500,0.000373961,0.0004557,0.001191677,0.046260292
192800,0.000873195,0.00038102,0.006331381,0.028774724
152300,0.000385,0.00019679,0.002516688,0.040403394
96300,0.00043,8.07E-05,0.005683333,0.149142745
81000,0.00079789,0.00013915,0.004449926,0.107496201
72100,0.000610359,0.00035749,0.001275053,0.045604216
197200,0.000266017,0.00060134,-362.1688536,147.432717
109600,0.000985,0.0001675,0.007786151,0.092340986
116100,0.00044,8.51E-05,0.005241754,0.118437191
67300,0.000999728,0.00049766,0.019257473,0.13204867
40600,0.000673425,0.00157286,2.116210739,5.083698816
196200,4.49E-05,0.00081254,0.002995991,3.19E-06
88100,0.000455,0.00199066,1.620069213,2.517339321
45300,0.000371141,0.0001536,0.00357503,0.16245695
138300,0.000235304,0.00157286,0.000633344,0.005681612
142300,0.000412456,0.00032373,0.001483346,0.0261844
71400,0.000867,0.00033418,0.006115189,0.057557194
81000,0.000643462,0.0004704,0.001725216,0.035057743
36800,9.64E-05,0.00122582,0.001600013,0.025676347
116400,0.00024304,5.01E-05,0.016166801,0.200718245
113400,0.000592687,0.00011878,0.002841761,0.086783935
24500,0.00019604,0.00140554,0.00080834,0.033460209
33400,0.000455,0.00048211,0.001016675,0.070579691
35100,0.000670549,0.00193574,1.685047194,2.442051386
53400,0.0003535,5.81E-05,0.009750081,0.363949023
49600,0.000495,0.0003348,0.001266688,0.068739925
75900,0.000442178,5.08E-05,0.00879174,0.297164829
199700,0.000705,0.00140554,2.506487957,6.606874385
121700,0.000370492,0.0009396,0.03975042,0.022570302
54600,0.000373961,8.37E-05,0.006516667,0.247910614
124000,0.000867,0.000195,0.005773893,0.056680177
84700,0.00024812,3.72E-05,0.021499104,0.364286612
75900,0.000462,0.00024546,0.001750015,0.061935857
119900,0.000726196,3.35E-05,45.80883179,-82.93418209
79700,0.000455304,0.00076042,0.001316776,0.021210781
80000,0.00087604,0.00011965,0.006082168,0.126700264
164400,0.000873875,0.00014602,0.0059988,0.057121605
160000,0.000495,0.00012732,0.003033384,0.058507155
34400,0.000462,0.00027119,0.001758333,0.121104649
128700,0.0001235,0.00011878,0.012666878,0.077542488
127100,0.000418733,9.73E-05,0.00520855,0.095989579
193200,0.000642857,4.92E-05,0.006166821,0.127568849
60000,0.00082,0.00190858,2.050045429,2.388164281
157000,0.000565,8.11E-05,0.004158403,0.093028848
59800,5.00E-05,0.00059914,0.005908383,0.032795938
66400,0.000282304,0.00032294,0.002166703,0.05401604
171400,0.000817351,0.0004056,0.066260245,0.085395016
113400,0.000722727,8.11E-05,0.004208614,0.128969606
106500,0.00072,0.00084826,0.871028988,1.44766429
163200,0.000873875,0.00180182,2.07352382,2.437134435
43800,0.000424737,0.00026966,0.001908349,0.09683169
121400,0.000991892,0.00098182,3.468923719,13.72098234
172200,0.0009075,5.64E-05,0.007905962,0.13332503
45300,0.000240875,0.00058476,0.001400012,0.043137189
37100,0.000455304,0.00101846,0.079285033,0.160572863
43800,0.00042,5.96E-05,0.008533049,0.430830455
41200,0.000434266,0.00172378,1.447312703,2.641780444
103400,0.000607266,0.00157286,2.241988286,4.476343307
121000,0.000893359,0.00033418,0.006506002,0.043213857
181600,0.0009,9.23E-05,0.006906377,0.080812577
165600,0.000442178,4.92E-05,0.008808407,0.146805176
70900,0.000413875,0.00111974,0.064363829,0.13671875
89500,0.000523875,8.94E-05,0.00443337,0.144793586
185300,0.000705304,0.00066134,-42.2349494,5.616334322
138900,0.000247,0.00030106,0.002516688,0.028561658
155400,0.000366728,7.82E-05,0.006666611,0.098362617
143000,0.000212,0.00025958,0.003608363,0.032732568
164200,0.00024812,0.00182822,4.851519456,5.904068139
185100,0.00058,0.00159754,2.152977359,4.014067545
91600,0.000165,0.00145238,0.000775006,0.008982839
197800,0.00027,7.29E-05,0.009533413,0.084366394
72000,0.000842687,0.00033826,0.005507507,0.055620132
21400,0.000374452,0.0003348,0.001983366,0.15705918
139400,0.000565304,0.00027119,0.001450036,0.031493665
163500,0.000552178,0.00043094,0.001125028,0.017500849
116400,0.000593548,0.00066134,0.005592552,0.028189949
117200,0.000863961,5.36E-05,0.007598923,0.191182231
193400,0.00019186,0.00024189,0.004341739,0.026696134
114200,0.000357868,0.00084826,0.000750006,0.012375693
167500,0.000565,0.00022329,0.001691695,0.032338203
186100,0.000851973,0.00100328,2.672737366,6.115925559
94000,0.000846222,0.00063522,0.028639539,0.169375544
150700,0.000187179,0.00044277,0.002241685,0.018035697
77800,0.000763195,0.0007776,0.274262591,0.713846974
193400,0.00013613,0.00011965,0.011333333,0.05254566
189000,0.000282,0.0004459,0.001491679,0.014555622
148300,0.000893359,8.64E-05,0.006914823,0.102392059
63900,0.000516017,0.0001856,0.002116684,0.096282584
