20000,2.00E-05,3.00E-05,29.03024192,185.9242437
20000,2.00E-05,0.000133684,6.87005725,42.36425941
20000,2.00E-05,0.000237368,3.985833333,24.01782025
20000,2.00E-05,0.000341053,2.715022625,16.60949242
20000,2.00E-05,0.000444737,2.074183952,12.734525
20000,2.00E-05,0.000548421,1.636680306,10.39060687
20000,2.00E-05,0.000652105,1.385844882,8.779784022
20000,2.00E-05,0.000755789,1.195009958,7.593921093
20000,2.00E-05,0.000859474,1.031675264,6.644264161
20000,2.00E-05,0.000963158,0.950841257,5.988523206
20000,2.00E-05,0.001066842,0.891674097,5.497716233
20000,2.00E-05,0.001170526,0.858340486,5.093984417
20000,2.00E-05,0.001274211,0.729172743,4.589871952
20000,2.00E-05,0.001377895,0.683339028,4.267256015
20000,2.00E-05,0.001481579,0.625838549,3.960076608
20000,2.00E-05,0.001585263,0.575838132,3.671660331
20000,2.00E-05,0.001688947,0.550004583,3.474938465
20000,2.00E-05,0.001792632,0.517504313,3.274966438
20000,2.00E-05,0.001896316,0.495837465,3.11474043
20000,2.00E-05,0.002,0.472503938,2.957776943
20000,7.16E-05,3.00E-05,10.07441233,186.1596931
20000,7.16E-05,0.000133684,2.360872681,41.9743599
20000,7.16E-05,0.000237368,1.305010875,23.66531294
20000,7.16E-05,0.000341053,0.915007625,16.44455346
20000,7.16E-05,0.000444737,0.695827535,12.60297874
20000,7.16E-05,0.000548421,0.565004708,10.34148593
20000,7.16E-05,0.000652105,0.469170576,8.752575264
20000,7.16E-05,0.000755789,0.400003333,7.528737091
20000,7.16E-05,0.000859474,0.353336278,6.644030523
20000,7.16E-05,0.000963158,0.318333333,5.931340149
20000,7.16E-05,0.001066842,0.283335694,5.386166705
20000,7.16E-05,0.001170526,0.264168868,4.922763127
20000,7.16E-05,0.001274211,0.240002,4.519672975
20000,7.16E-05,0.001377895,0.233335278,4.218056151
20000,7.16E-05,0.001481579,0.207501729,3.916465176
20000,7.16E-05,0.001585263,0.195834965,3.66379727
20000,7.16E-05,0.001688947,0.183334861,3.436879971
20000,7.16E-05,0.001792632,0.173334778,3.241132892
20000,7.16E-05,0.001896316,0.166668056,3.101203264
