20000,2.00E-05,3.00E-05,1.01234
20000,2.00E-05,0.000248889,0.0141402
20000,2.00E-05,0.000467778,0.00399339
20000,2.00E-05,0.000686667,0.00194012
20000,2.00E-05,0.000905556,0.0011248
20000,2.00E-05,0.001124444,0.000739532
20000,2.00E-05,0.001343333,0.00052164
20000,2.00E-05,0.001562222,0.000388094
20000,2.00E-05,0.001781111,0.000300319
20000,2.00E-05,0.002,0.000239509
20000,0.000128889,3.00E-05,0.163542
20000,0.000128889,0.000248889,0.0023615
20000,0.000128889,0.000467778,0.000668257
20000,0.000128889,0.000686667,0.000324778
20000,0.000128889,0.000905556,0.000188234
20000,0.000128889,0.001124444,0.000123817
20000,0.000128889,0.001343333,8.74E-05
20000,0.000128889,0.001562222,6.50E-05
20000,0.000128889,0.001781111,5.03E-05
20000,0.000128889,0.002,4.01E-05
20000,0.000237778,3.00E-05,0.0888789
20000,0.000237778,0.000248889,0.001287
20000,0.000237778,0.000467778,0.000364257
20000,0.000237778,0.000686667,0.000177041
20000,0.000237778,0.000905556,0.000102609
20000,0.000237778,0.001124444,6.75E-05
20000,0.000237778,0.001343333,4.76E-05
20000,0.000237778,0.001562222,3.54E-05
20000,0.000237778,0.001781111,2.74E-05
20000,0.000237778,0.002,2.19E-05
20000,0.000346667,3.00E-05,0.0610178
20000,0.000346667,0.000248889,0.000884493
20000,0.000346667,0.000467778,2.45E-09
20000,0.000346667,0.000686667,0.000121681
20000,0.000346667,0.000905556,7.05E-05
20000,0.000346667,0.001124444,4.64E-05
20000,0.000346667,0.001343333,3.27E-05
20000,0.000346667,0.001562222,2.44E-05
20000,0.000346667,0.001781111,2.79E-05
20000,0.000346667,0.002,0.00554456
20000,0.000455556,3.00E-05,0.0464552
20000,0.000455556,0.000248889,0.000673757
20000,0.000455556,0.000467778,0.000190713
20000,0.000455556,0.000686667,9.27E-05
20000,0.000455556,0.000905556,5.37E-05
20000,0.000455556,0.001124444,3.54E-05
20000,0.000455556,0.001343333,0.000270685
20000,0.000455556,0.001562222,0.0233466
20000,0.000455556,0.001781111,0.0489471
20000,0.000455556,0.002,0.0474845
20000,0.000564444,3.00E-05,0.0375029
20000,0.000564444,0.000248889,0.000544118
20000,0.000564444,0.000467778,0.000154021
20000,0.000564444,0.000686667,7.49E-05
20000,0.000564444,0.000905556,4.34E-05
20000,0.000564444,0.001124444,0.00622993
20000,0.000564444,0.001343333,0.0932063
20000,0.000564444,0.001562222,0.0913132
20000,0.000564444,0.001781111,0.098696
20000,0.000564444,0.002,0.0726464
20000,0.000673333,3.00E-05,0.0314436
20000,0.000673333,0.000248889,0.000456318
20000,0.000673333,0.000467778,0.000129168
20000,0.000673333,0.000686667,6.28E-05
20000,0.000673333,0.000905556,0.00026739
20000,0.000673333,0.001124444,0.151056
20000,0.000673333,0.001343333,0.142769
20000,0.000673333,0.001562222,0.133898
20000,0.000673333,0.001781111,0.112141
20000,0.000673333,0.002,0.0961898
20000,0.000782222,3.00E-05,0.0270699
20000,0.000782222,0.000248889,0.000392919
20000,0.000782222,0.000467778,0.000111223
20000,0.000782222,0.000686667,5.41E-05
20000,0.000782222,0.000905556,0.0304392
20000,0.000782222,0.001124444,0.217473
20000,0.000782222,0.001343333,0.196417
20000,0.000782222,0.001562222,0.163044
20000,0.000782222,0.001781111,0.135539
20000,0.000782222,0.002,0.097914
20000,0.000891111,3.00E-05,0.0237643
20000,0.000891111,0.000248889,0.000344983
20000,0.000891111,0.000467778,9.77E-05
20000,0.000891111,0.000686667,0.00131275
20000,0.000891111,0.000905556,0.286648
20000,0.000891111,0.001124444,0.300983
20000,0.000891111,0.001343333,0.241546
20000,0.000891111,0.001562222,0.195885
20000,0.000891111,0.001781111,3.41E-05
20000,0.000891111,0.002,0.117491
20000,0.001,3.00E-05,0.0211787
20000,0.001,0.000248889,0.000307466
20000,0.001,0.000467778,8.70E-05
20000,0.001,0.000686667,0.00293262
20000,0.001,0.000905556,0.368187
20000,0.001,0.001124444,0.347909
20000,0.001,0.001343333,0.254615
20000,0.001,0.001562222,0.18175
20000,0.001,0.001781111,0.158403
20000,0.001,0.002,0.133039
40000,2.00E-05,3.00E-05,0.106776
40000,2.00E-05,0.000248889,0.00166965
40000,2.00E-05,0.000467778,0.000475022
40000,2.00E-05,0.000686667,0.000231855
40000,2.00E-05,0.000905556,0.000134587
40000,2.00E-05,0.001124444,8.86E-05
40000,2.00E-05,0.001343333,6.26E-05
40000,2.00E-05,0.001562222,4.66E-05
40000,2.00E-05,0.001781111,3.61E-05
40000,2.00E-05,0.002,2.88E-05
40000,0.000128889,3.00E-05,0.0200661
40000,0.000128889,0.000248889,0.000295407
40000,0.000128889,0.000467778,8.37E-05
40000,0.000128889,0.000686667,4.07E-05
40000,0.000128889,0.000905556,2.36E-05
40000,0.000128889,0.001124444,1.55E-05
40000,0.000128889,0.001343333,1.10E-05
40000,0.000128889,0.001562222,8.15E-06
40000,0.000128889,0.001781111,6.31E-06
40000,0.000128889,0.002,5.03E-06
40000,0.000237778,3.00E-05,0.0110063
40000,0.000237778,0.000248889,0.000161067
40000,0.000237778,0.000467778,4.56E-05
40000,0.000237778,0.000686667,2.22E-05
40000,0.000237778,0.000905556,1.29E-05
40000,0.000237778,0.001124444,8.46E-06
40000,0.000237778,0.001343333,5.97E-06
40000,0.000237778,0.001562222,4.44E-06
40000,0.000237778,0.001781111,3.44E-06
40000,0.000237778,0.002,2.74E-06
40000,0.000346667,3.00E-05,0.00758015
40000,0.000346667,0.000248889,0.000110684
40000,0.000346667,0.000467778,1.23E-09
40000,0.000346667,0.000686667,1.52E-05
40000,0.000346667,0.000905556,8.83E-06
40000,0.000346667,0.001124444,5.81E-06
40000,0.000346667,0.001343333,4.10E-06
40000,0.000346667,0.001562222,3.05E-06
40000,0.000346667,0.001781111,2.39E-06
40000,0.000346667,0.002,0.000960193
40000,0.000455556,3.00E-05,0.00578037
40000,0.000455556,0.000248889,8.43E-05
40000,0.000455556,0.000467778,2.39E-05
40000,0.000455556,0.000686667,1.16E-05
40000,0.000455556,0.000905556,6.73E-06
40000,0.000455556,0.001124444,4.42E-06
40000,0.000455556,0.001343333,3.96E-05
40000,0.000455556,0.001562222,0.00735708
40000,0.000455556,0.001781111,0.0215592
40000,0.000455556,0.002,0.0227853
40000,0.000564444,3.00E-05,0.00467088
40000,0.000564444,0.000248889,6.81E-05
40000,0.000564444,0.000467778,1.93E-05
40000,0.000564444,0.000686667,9.37E-06
40000,0.000564444,0.000905556,5.44E-06
40000,0.000564444,0.001124444,9.64E-05
40000,0.000564444,0.001343333,0.0357663
40000,0.000564444,0.001562222,0.0427324
40000,0.000564444,0.001781111,0.0549554
40000,0.000564444,0.002,0.0358591
40000,0.000673333,3.00E-05,0.003919
40000,0.000673333,0.000248889,5.71E-05
40000,0.000673333,0.000467778,1.62E-05
40000,0.000673333,0.000686667,7.86E-06
40000,0.000673333,0.000905556,5.95E-06
40000,0.000673333,0.001124444,0.0694239
40000,0.000673333,0.001343333,0.0718576
40000,0.000673333,0.001562222,0.067715
40000,0.000673333,0.001781111,0.056121
40000,0.000673333,0.002,0.0465598
40000,0.000782222,3.00E-05,0.00337544
40000,0.000782222,0.000248889,4.92E-05
40000,0.000782222,0.000467778,1.39E-05
40000,0.000782222,0.000686667,6.77E-06
40000,0.000782222,0.000905556,0.00678921
40000,0.000782222,0.001124444,0.102768
40000,0.000782222,0.001343333,0.0980457
40000,0.000782222,0.001562222,0.000985536
40000,0.000782222,0.001781111,0.0677706
40000,0.000782222,0.002,0.0496987
40000,0.000891111,3.00E-05,0.00296424
40000,0.000891111,0.000248889,4.32E-05
40000,0.000891111,0.000467778,1.22E-05
40000,0.000891111,0.000686667,0.000237313
40000,0.000891111,0.000905556,0.116494
40000,0.000891111,0.001124444,0.15094
40000,0.000891111,0.001343333,0.118337
40000,0.000891111,0.001562222,0.094984
40000,0.000891111,0.001781111,0.0655626
40000,0.000891111,0.002,0.0573575
40000,0.001,3.00E-05,0.00264255
40000,0.001,0.000248889,3.85E-05
40000,0.001,0.000467778,1.09E-05
40000,0.001,0.000686667,6.32E-06
40000,0.001,0.000905556,0.173224
40000,0.001,0.001124444,0.168569
40000,0.001,0.001343333,0.128897
40000,0.001,0.001562222,0.0921289
40000,0.001,0.001781111,0.0784524
40000,0.001,0.002,0.0663738
60000,2.00E-05,3.00E-05,0.0268625
60000,2.00E-05,0.000248889,0.000423652
60000,2.00E-05,0.000467778,0.000120594
60000,2.00E-05,0.000686667,5.90E-05
60000,2.00E-05,0.000905556,3.42E-05
60000,2.00E-05,0.001124444,2.26E-05
60000,2.00E-05,0.001343333,1.59E-05
60000,2.00E-05,0.001562222,1.19E-05
60000,2.00E-05,0.001781111,9.19E-06
60000,2.00E-05,0.002,7.33E-06
60000,0.000128889,3.00E-05,0.00589828
60000,0.000128889,0.000248889,8.71E-05
60000,0.000128889,0.000467778,2.47E-05
60000,0.000128889,0.000686667,1.20E-05
60000,0.000128889,0.000905556,5.96E-22
60000,0.000128889,0.001124444,4.58E-06
60000,0.000128889,0.001343333,3.23E-06
60000,0.000128889,0.001562222,2.41E-06
60000,0.000128889,0.001781111,1.86E-06
60000,0.000128889,0.002,1.48E-06
60000,0.000237778,3.00E-05,0.00325192
60000,0.000237778,0.000248889,4.77E-05
60000,0.000237778,0.000467778,1.35E-05
60000,0.000237778,0.000686667,6.57E-06
60000,0.000237778,0.000905556,3.81E-06
60000,0.000237778,0.001124444,2.50E-06
60000,0.000237778,0.001343333,1.77E-06
60000,0.000237778,0.001562222,1.32E-06
60000,0.000237778,0.001781111,1.02E-06
60000,0.000237778,0.002,1.05E-09
60000,0.000346667,3.00E-05,0.00224282
60000,0.000346667,0.000248889,1.13E-10
60000,0.000346667,0.000467778,8.24E-10
60000,0.000346667,0.000686667,4.73E-12
60000,0.000346667,0.000905556,2.62E-06
60000,0.000346667,0.001124444,1.72E-06
60000,0.000346667,0.001343333,3.83E-11
60000,0.000346667,0.001562222,9.04E-07
60000,0.000346667,0.001781111,1.53E-06
60000,0.000346667,0.002,0.000112079
60000,0.000455556,3.00E-05,0.00171121
60000,0.000455556,0.000248889,2.50E-05
60000,0.000455556,0.000467778,7.08E-06
60000,0.000455556,0.000686667,3.44E-06
60000,0.000455556,0.000905556,1.99E-06
60000,0.000455556,0.001124444,1.31E-06
60000,0.000455556,0.001343333,1.35E-05
60000,0.000455556,0.001562222,0.00548095
60000,0.000455556,0.001781111,0.0137433
60000,0.000455556,0.002,0.0147384
60000,0.000564444,3.00E-05,0.00138339
60000,0.000564444,0.000248889,2.02E-05
60000,0.000564444,0.000467778,5.71E-06
60000,0.000564444,0.000686667,2.78E-06
60000,0.000564444,0.000905556,1.61E-06
60000,0.000564444,0.001124444,7.12E-05
60000,0.000564444,0.001343333,0.0187822
60000,0.000564444,0.001562222,0.0293295
60000,0.000564444,0.001781111,0.0292923
60000,0.000564444,0.002,0.0240387
60000,0.000673333,3.00E-05,0.00116079
60000,0.000673333,0.000248889,1.69E-05
60000,0.000673333,0.000467778,4.79E-06
60000,0.000673333,0.000686667,2.33E-06
60000,0.000673333,0.000905556,4.30E-06
60000,0.000673333,0.001124444,0.0514614
60000,0.000673333,0.001343333,0.0473664
60000,0.000673333,0.001562222,0.0450557
60000,0.000673333,0.001781111,0.0377338
60000,0.000673333,0.002,0.0310694
60000,0.000782222,3.00E-05,0.000999963
60000,0.000782222,0.000248889,1.46E-05
60000,0.000782222,0.000467778,4.13E-06
60000,0.000782222,0.000686667,2.01E-06
60000,0.000782222,0.000905556,0.00492018
60000,0.000782222,0.001124444,0.0708059
60000,0.000782222,0.001343333,0.064948
60000,0.000782222,0.001562222,0.0543355
60000,0.000782222,0.001781111,0.0449831
60000,0.000782222,0.002,0.0333271
60000,0.000891111,3.00E-05,0.000878209
60000,0.000891111,0.000248889,1.28E-05
60000,0.000891111,0.000467778,3.62E-06
60000,0.000891111,0.000686667,1.79E-06
60000,0.000891111,0.000905556,1.46E-05
60000,0.000891111,0.001124444,0.100654
60000,0.000891111,0.001343333,0.0787256
60000,0.000891111,0.001562222,0.063311
60000,0.000891111,0.001781111,0.0439064
60000,0.000891111,0.002,0.0386155
60000,0.001,3.00E-05,0.00078291
60000,0.001,0.000248889,1.14E-05
60000,0.001,0.000467778,0.000194082
60000,0.001,0.000686667,2.15E-06
60000,0.001,0.000905556,0.0916287
60000,0.001,0.001124444,0.112794
60000,0.001,0.001343333,0.0854237
60000,0.001,0.001562222,0.0617278
60000,0.001,0.001781111,0.051956
60000,0.001,0.002,0.0443472
80000,2.00E-05,3.00E-05,0.00945993
80000,2.00E-05,0.000248889,0.000148305
80000,2.00E-05,0.000467778,4.22E-05
80000,2.00E-05,0.000686667,2.06E-05
80000,2.00E-05,0.000905556,1.20E-05
80000,2.00E-05,0.001124444,7.89E-06
80000,2.00E-05,0.001343333,5.57E-06
80000,2.00E-05,0.001562222,4.15E-06
80000,2.00E-05,0.001781111,5.13E-12
80000,2.00E-05,0.002,2.56E-06
80000,0.000128889,3.00E-05,0.00246756
80000,0.000128889,0.000248889,3.65E-05
80000,0.000128889,0.000467778,1.03E-05
80000,0.000128889,0.000686667,5.03E-06
80000,0.000128889,0.000905556,2.92E-06
80000,0.000128889,0.001124444,1.92E-06
80000,0.000128889,0.001343333,1.35E-06
80000,0.000128889,0.001562222,1.01E-06
80000,0.000128889,0.001781111,7.80E-07
80000,0.000128889,0.002,6.22E-07
80000,0.000237778,3.00E-05,0.00136897
80000,0.000237778,0.000248889,2.01E-05
80000,0.000237778,0.000467778,5.69E-06
80000,0.000237778,0.000686667,2.77E-06
80000,0.000237778,0.000905556,1.60E-06
80000,0.000237778,0.001124444,1.06E-06
80000,0.000237778,0.001343333,1.05E-11
80000,0.000237778,0.001562222,5.54E-07
80000,0.000237778,0.001781111,6.34E-11
80000,0.000237778,0.002,3.42E-07
80000,0.000346667,3.00E-05,0.000945546
80000,0.000346667,0.000248889,9.36E-11
80000,0.000346667,0.000467778,6.21E-10
80000,0.000346667,0.000686667,1.90E-06
80000,0.000346667,0.000905556,1.10E-06
80000,0.000346667,0.001124444,7.26E-07
80000,0.000346667,0.001343333,7.80E-08
80000,0.000346667,0.001562222,5.91E-06
80000,0.000346667,0.001781111,0.000101875
80000,0.000346667,0.002,0.00030775
80000,0.000455556,3.00E-05,0.0007219
80000,0.000455556,0.000248889,1.05E-05
80000,0.000455556,0.000467778,2.99E-06
80000,0.000455556,0.000686667,4.40E-09
80000,0.000455556,0.000905556,2.71E-07
80000,0.000455556,0.001124444,5.54E-07
80000,0.000455556,0.001343333,1.48E-05
80000,0.000455556,0.001562222,0.00316593
80000,0.000455556,0.001781111,0.00964808
80000,0.000455556,0.002,0.0110857
80000,0.000564444,3.00E-05,0.000583704
80000,0.000564444,0.000248889,3.88E-08
80000,0.000564444,0.000467778,7.43E-07
80000,0.000564444,0.000686667,1.17E-06
80000,0.000564444,0.000905556,6.81E-07
80000,0.000564444,0.001124444,6.80E-05
80000,0.000564444,0.001343333,0.0260379
80000,0.000564444,0.001562222,0.00658548
80000,0.000564444,0.001781111,0.0239568
80000,0.000564444,0.002,0.0179404
80000,0.000673333,3.00E-05,0.000489886
80000,0.000673333,0.000248889,7.15E-06
80000,0.000673333,0.000467778,2.02E-06
80000,0.000673333,0.000686667,9.06E-07
80000,0.000673333,0.000905556,0.000723356
80000,0.000673333,0.001124444,0.037667
80000,0.000673333,0.001343333,0.0355213
