20000,4.70E-05,0.0001,0.812735,0.300535
20000,4.70E-05,0.000147368,0.980979,0.294025
20000,4.70E-05,0.000194737,1.65608,0.649809
20000,4.70E-05,0.000242105,1.77915,0.720936
20000,4.70E-05,0.000289474,1.67595,0.700833
20000,4.70E-05,0.000336842,1.68247,0.664243
20000,4.70E-05,0.000384211,0.616895,0.310243
20000,4.70E-05,0.000431579,0.623152,0.3045
20000,4.70E-05,0.000478947,0.88512,0.309134
20000,4.70E-05,0.000526316,0.874173,0.291999
20000,4.70E-05,0.000573684,0.80774,0.295662
20000,4.70E-05,0.000621053,0.861841,0.301993
20000,4.70E-05,0.000668421,0.817808,0.275431
20000,4.70E-05,0.000715789,0.900138,0.290705
20000,4.70E-05,0.000763158,0.85199,0.30167
20000,4.70E-05,0.000810526,0.880916,0.303094
20000,4.70E-05,0.000857895,0.900622,0.296517
20000,4.70E-05,0.000905263,0.881604,0.291278
20000,4.70E-05,0.000952632,0.872773,0.293276
20000,4.70E-05,0.001,0.900217,0.300036
20000,8.27E-05,0.0001,0.726766,0.298058
20000,8.27E-05,0.000147368,1.76546,0.669449
20000,8.27E-05,0.000194737,1.73268,0.744557
20000,8.27E-05,0.000242105,0.884893,0.29985
20000,8.27E-05,0.000289474,1.08893,0.29989
20000,8.27E-05,0.000336842,0.918884,0.297596
20000,8.27E-05,0.000384211,0.871379,0.294644
20000,8.27E-05,0.000431579,0.860792,0.302689
20000,8.27E-05,0.000478947,0.86105,0.300466
20000,8.27E-05,0.000526316,0.887311,0.290304
20000,8.27E-05,0.000573684,0.901397,0.297443
20000,8.27E-05,0.000621053,0.87536,0.300808
20000,8.27E-05,0.000668421,0.84553,0.27782
20000,8.27E-05,0.000715789,0.866845,0.291895
20000,8.27E-05,0.000763158,0.864296,0.299784
20000,8.27E-05,0.000810526,0.906966,0.300207
20000,8.27E-05,0.000857895,0.872921,0.294844
20000,8.27E-05,0.000905263,0.876407,0.290665
20000,8.27E-05,0.000952632,0.87213,0.292844
20000,8.27E-05,0.001,0.912643,0.299424
20000,0.000118474,0.0001,1.4296,0.61295
20000,0.000118474,0.000147368,1.92191,0.710252
20000,0.000118474,0.000194737,0.777563,0.298483
20000,0.000118474,0.000242105,0.918251,0.299548
20000,0.000118474,0.000289474,0.917306,0.299709
20000,0.000118474,0.000336842,0.906442,0.297096
20000,0.000118474,0.000384211,0.860893,0.294899
20000,0.000118474,0.000431579,0.856514,0.300414
20000,0.000118474,0.000478947,0.870279,0.303034
20000,0.000118474,0.000526316,0.877712,0.292889
20000,0.000118474,0.000573684,0.898589,0.298178
20000,0.000118474,0.000621053,0.866878,0.300067
20000,0.000118474,0.000668421,0.844956,0.286324
20000,0.000118474,0.000715789,0.90859,0.295017
20000,0.000118474,0.000763158,0.85008,0.300885
20000,0.000118474,0.000810526,0.918022,0.299356
20000,0.000118474,0.000857895,0.871921,0.295511
20000,0.000118474,0.000905263,0.877495,0.293596
20000,0.000118474,0.000952632,0.867763,0.295072
20000,0.000118474,0.001,0.88804,0.297992
20000,0.000154211,0.0001,1.39852,0.629374
20000,0.000154211,0.000147368,0.828465,0.296357
20000,0.000154211,0.000194737,0.8255,0.299745
20000,0.000154211,0.000242105,0.878481,0.299862
20000,0.000154211,0.000289474,0.887555,0.300813
20000,0.000154211,0.000336842,0.887084,0.296634
20000,0.000154211,0.000384211,0.879019,0.29612
20000,0.000154211,0.000431579,0.86854,0.301391
20000,0.000154211,0.000478947,0.862874,0.303165
20000,0.000154211,0.000526316,0.848046,0.292031
20000,0.000154211,0.000573684,0.923161,0.297623
20000,0.000154211,0.000621053,0.860431,0.299889
20000,0.000154211,0.000668421,0.842492,0.286449
20000,0.000154211,0.000715789,0.889673,0.294337
20000,0.000154211,0.000763158,0.835386,0.298974
20000,0.000154211,0.000810526,0.936156,0.298538
20000,0.000154211,0.000857895,0.836934,0.292733
20000,0.000154211,0.000905263,0.878573,0.292916
20000,0.000154211,0.000952632,0.872871,0.292153
20000,0.000154211,0.001,0.893837,0.298374
20000,0.000189947,0.0001,1.46571,0.608041
20000,0.000189947,0.000147368,0.900964,0.29656
20000,0.000189947,0.000194737,0.849367,0.298883
20000,0.000189947,0.000242105,0.878883,0.300751
20000,0.000189947,0.000289474,0.910329,0.300829
20000,0.000189947,0.000336842,0.895738,0.297347
20000,0.000189947,0.000384211,0.855762,0.296472
20000,0.000189947,0.000431579,0.837403,0.30278
20000,0.000189947,0.000478947,0.852489,0.30483
20000,0.000189947,0.000526316,0.875466,0.291185
20000,0.000189947,0.000573684,0.908668,0.296453
20000,0.000189947,0.000621053,0.855492,0.303613
20000,0.000189947,0.000668421,0.839809,0.284129
20000,0.000189947,0.000715789,0.891356,0.293372
20000,0.000189947,0.000763158,0.841552,0.298986
20000,0.000189947,0.000810526,0.917861,0.303787
20000,0.000189947,0.000857895,0.878189,0.295495
20000,0.000189947,0.000905263,0.87275,0.292908
20000,0.000189947,0.000952632,0.863243,0.293663
20000,0.000189947,0.001,0.881668,0.298871
20000,0.000225684,0.0001,1.45469,0.598089
20000,0.000225684,0.000147368,1.00386,0.296755
20000,0.000225684,0.000194737,0.854989,0.299145
20000,0.000225684,0.000242105,0.871206,0.299665
20000,0.000225684,0.000289474,0.889257,0.300599
20000,0.000225684,0.000336842,0.906834,0.298111
20000,0.000225684,0.000384211,0.868314,0.296543
20000,0.000225684,0.000431579,0.837435,0.300861
20000,0.000225684,0.000478947,0.884632,0.301393
20000,0.000225684,0.000526316,0.869608,0.29363
20000,0.000225684,0.000573684,0.879075,0.295922
20000,0.000225684,0.000621053,0.884081,0.297603
20000,0.000225684,0.000668421,0.88173,0.292243
20000,0.000225684,0.000715789,0.887413,0.294454
20000,0.000225684,0.000763158,0.844436,0.296889
20000,0.000225684,0.000810526,0.922103,0.29737
20000,0.000225684,0.000857895,0.887209,0.295102
20000,0.000225684,0.000905263,0.87526,0.295209
20000,0.000225684,0.000952632,0.894379,0.297394
20000,0.000225684,0.001,0.878646,0.298554
20000,0.000261421,0.0001,1.56179,0.602107
20000,0.000261421,0.000147368,0.942698,0.296796
20000,0.000261421,0.000194737,0.860074,0.298395
20000,0.000261421,0.000242105,0.881103,0.299666
20000,0.000261421,0.000289474,0.903176,0.300663
20000,0.000261421,0.000336842,0.896609,0.297352
20000,0.000261421,0.000384211,0.829881,0.293152
20000,0.000261421,0.000431579,0.851295,0.302497
20000,0.000261421,0.000478947,0.848063,0.300257
20000,0.000261421,0.000526316,0.874746,0.29223
20000,0.000261421,0.000573684,0.897296,0.298384
20000,0.000261421,0.000621053,0.854943,0.297971
20000,0.000261421,0.000668421,0.851753,0.289571
20000,0.000261421,0.000715789,0.898069,0.296084
20000,0.000261421,0.000763158,0.846219,0.296901
20000,0.000261421,0.000810526,0.922517,0.296372
20000,0.000261421,0.000857895,0.856505,0.295908
20000,0.000261421,0.000905263,0.881804,0.292402
20000,0.000261421,0.000952632,0.878212,0.294012
20000,0.000261421,0.001,0.891309,0.297062
20000,0.000297158,0.0001,1.42022,0.614616
20000,0.000297158,0.000147368,0.888737,0.296758
20000,0.000297158,0.000194737,0.863352,0.299322
20000,0.000297158,0.000242105,0.881985,0.299103
20000,0.000297158,0.000289474,0.897539,0.300646
20000,0.000297158,0.000336842,0.89095,0.298133
20000,0.000297158,0.000384211,0.862747,0.297177
20000,0.000297158,0.000431579,0.85723,0.301324
20000,0.000297158,0.000478947,0.85466,0.301724
20000,0.000297158,0.000526316,0.906866,0.291455
20000,0.000297158,0.000573684,0.876422,0.297214
20000,0.000297158,0.000621053,0.867814,0.298452
20000,0.000297158,0.000668421,0.840315,0.288838
20000,0.000297158,0.000715789,0.88217,0.293458
20000,0.000297158,0.000763158,0.850221,0.297149
20000,0.000297158,0.000810526,0.92858,0.296757
20000,0.000297158,0.000857895,0.866993,0.295116
20000,0.000297158,0.000905263,0.870706,0.294427
20000,0.000297158,0.000952632,0.874316,0.296652
20000,0.000297158,0.001,0.868968,0.299447
20000,0.000332895,0.0001,1.44271,0.621434
20000,0.000332895,0.000147368,0.891661,0.296914
20000,0.000332895,0.000194737,0.855108,0.297703
20000,0.000332895,0.000242105,0.876053,0.299778
20000,0.000332895,0.000289474,0.897726,0.30025
20000,0.000332895,0.000336842,0.90233,0.298071
20000,0.000332895,0.000384211,0.857796,0.295581
20000,0.000332895,0.000431579,0.868034,0.302587
20000,0.000332895,0.000478947,0.869947,0.302015
20000,0.000332895,0.000526316,0.885785,0.293515
20000,0.000332895,0.000573684,0.875388,0.296962
20000,0.000332895,0.000621053,0.870238,0.298753
20000,0.000332895,0.000668421,0.856365,0.284028
20000,0.000332895,0.000715789,0.872518,0.294697
20000,0.000332895,0.000763158,0.855256,0.298174
20000,0.000332895,0.000810526,0.905665,0.300392
20000,0.000332895,0.000857895,0.891206,0.294894
20000,0.000332895,0.000905263,0.868887,0.293744
20000,0.000332895,0.000952632,0.866015,0.292675
20000,0.000332895,0.001,0.909185,0.300879
20000,0.000368632,0.0001,1.3942,0.615133
20000,0.000368632,0.000147368,0.779704,0.29625
20000,0.000368632,0.000194737,0.86085,0.298409
20000,0.000368632,0.000242105,0.890155,0.299106
20000,0.000368632,0.000289474,0.901297,0.300879
20000,0.000368632,0.000336842,0.896481,0.297949
20000,0.000368632,0.000384211,0.86352,0.296893
20000,0.000368632,0.000431579,0.865049,0.303183
20000,0.000368632,0.000478947,0.842845,0.301345
20000,0.000368632,0.000526316,0.864467,0.294252
20000,0.000368632,0.000573684,0.885422,0.299018
20000,0.000368632,0.000621053,0.867068,0.299815
20000,0.000368632,0.000668421,0.84426,0.289081
20000,0.000368632,0.000715789,0.881665,0.293373
20000,0.000368632,0.000763158,0.82725,0.29705
20000,0.000368632,0.000810526,0.908881,0.301596
20000,0.000368632,0.000857895,0.875309,0.294369
20000,0.000368632,0.000905263,0.881706,0.294013
20000,0.000368632,0.000952632,0.90065,0.292944
20000,0.000368632,0.001,0.911806,0.300699
20000,0.000404368,0.0001,1.4603,0.589528
20000,0.000404368,0.000147368,0.813708,0.297304
20000,0.000404368,0.000194737,0.860061,0.298789
20000,0.000404368,0.000242105,0.884747,0.301077
20000,0.000404368,0.000289474,0.909097,0.301241
20000,0.000404368,0.000336842,0.89772,0.298215
20000,0.000404368,0.000384211,0.854596,0.29662
20000,0.000404368,0.000431579,0.852004,0.300895
20000,0.000404368,0.000478947,0.857281,0.3004
20000,0.000404368,0.000526316,0.872394,0.292214
20000,0.000404368,0.000573684,0.902837,0.298113
20000,0.000404368,0.000621053,0.84269,0.299544
20000,0.000404368,0.000668421,0.82966,0.285586
20000,0.000404368,0.000715789,0.897209,0.293292
20000,0.000404368,0.000763158,0.855615,0.297793
20000,0.000404368,0.000810526,0.912961,0.295924
20000,0.000404368,0.000857895,0.870909,0.29636
20000,0.000404368,0.000905263,0.894475,0.299689
20000,0.000404368,0.000952632,0.903567,0.297241
20000,0.000404368,0.001,0.904844,0.298496
20000,0.000440105,0.0001,1.53314,0.60384
